customerID,gender,SeniorCitizen,tenure,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Risk_Probability,Marketing_Segment,Predicted_Churn_Flag
3165-HDOEW,Male,0,1,Month-to-month,DSL,Mailed check,45.85,45.85,Yes,0.37861427004878867,Medium risk: nurture,Yes
6581-NQCBA,Female,0,16,Month-to-month,DSL,Electronic check,49.95,810.2,Yes,0.4514392616711281,Medium risk: nurture,Yes
7115-IRDHS,Female,0,72,Two year,No,Bank transfer (automatic),24.65,1830.05,No,0.005652276396680169,Low risk: retain and upsell,No
8496-DMZUK,Male,0,30,One year,Fiber optic,Bank transfer (automatic),90.4,2820.65,No,0.09008782932780052,Low risk: retain and upsell,No
2040-VZIKE,Female,0,49,Month-to-month,Fiber optic,Mailed check,100.85,4847.35,No,0.34645712169541776,Medium risk: nurture,Yes
9068-VPWQQ,Male,0,61,Two year,DSL,Credit card (automatic),75.35,4729.3,No,0.015723692087435907,Low risk: retain and upsell,No
0178-SZBHO,Male,0,47,Month-to-month,Fiber optic,Electronic check,87.2,4017.45,No,0.2554586721160399,Low risk: retain and upsell,No
0384-RVBPI,Male,0,20,Month-to-month,DSL,Credit card (automatic),64.4,1398.6,No,0.12021128931510183,Low risk: retain and upsell,No
1689-MRZQR,Male,0,34,Month-to-month,Fiber optic,Electronic check,78.3,2564.3,Yes,0.3801468967215262,Medium risk: nurture,Yes
1299-AURJA,Female,0,70,Two year,No,Bank transfer (automatic),24.7,1685.9,No,0.0050936249406812895,Low risk: retain and upsell,No
4525-VZCZG,Male,0,54,One year,Fiber optic,Electronic check,105.85,5826.65,No,0.12347604224610509,Low risk: retain and upsell,No
1543-LLLFT,Male,1,61,One year,Fiber optic,Mailed check,98.3,6066.55,No,0.1211608535181768,Low risk: retain and upsell,No
5835-BEQEU,Male,0,3,Month-to-month,Fiber optic,Electronic check,76.95,228.4,Yes,0.7866194604531243,High risk: retention/win-back,Yes
2788-CJQAQ,Male,0,13,One year,No,Mailed check,19.45,270.2,No,0.0335557743673642,Low risk: retain and upsell,No
5565-FILXA,Female,1,16,Month-to-month,Fiber optic,Electronic check,96.15,1529.2,Yes,0.7855462133930263,High risk: retention/win-back,Yes
0319-QZTCO,Female,0,3,Month-to-month,DSL,Credit card (automatic),58.7,168.6,No,0.2834359309300372,Low risk: retain and upsell,Yes
2120-SMPEX,Male,0,25,Month-to-month,No,Mailed check,20.15,536.35,No,0.14045834937808044,Low risk: retain and upsell,No
0096-FCPUF,Male,0,30,Month-to-month,DSL,Mailed check,64.5,1888.45,No,0.19277085942191585,Low risk: retain and upsell,No
0668-OGMHD,Female,0,21,Month-to-month,DSL,Electronic check,28.5,629.35,No,0.18856405338017831,Low risk: retain and upsell,No
5552-ZNFSJ,Male,0,1,Month-to-month,DSL,Electronic check,45.3,45.3,Yes,0.45787189450487603,Medium risk: nurture,Yes
2223-KAGMX,Female,0,15,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Yes,0.18038967227025332,Low risk: retain and upsell,No
6507-ZJSUR,Male,1,23,Month-to-month,Fiber optic,Electronic check,90.45,2117.25,No,0.6938195340448182,High risk: retention/win-back,Yes
9408-HRXRK,Female,0,45,Month-to-month,Fiber optic,Electronic check,105.15,4730.9,No,0.33072516489337417,Medium risk: nurture,Yes
5593-SUAOO,Female,0,24,One year,Fiber optic,Bank transfer (automatic),83.15,2033.05,No,0.1245323309324796,Low risk: retain and upsell,No
7321-PKUYW,Female,0,11,Month-to-month,Fiber optic,Electronic check,90.15,987.95,Yes,0.5982134326716273,Medium risk: nurture,Yes
2833-SLKDQ,Male,0,1,Month-to-month,DSL,Mailed check,45.05,45.05,Yes,0.34889714632314306,Medium risk: nurture,Yes
6766-HFKLA,Female,0,56,Two year,Fiber optic,Bank transfer (automatic),103.2,5744.35,No,0.06852383669848608,Low risk: retain and upsell,No
7595-EUIVN,Female,0,1,Month-to-month,Fiber optic,Electronic check,75.8,75.8,Yes,0.5771015644430609,Medium risk: nurture,Yes
7617-EYGLW,Male,0,1,Month-to-month,No,Electronic check,19.45,19.45,No,0.2840584235020632,Low risk: retain and upsell,Yes
2026-TGDHM,Female,0,7,Month-to-month,Fiber optic,Electronic check,79.3,523.15,Yes,0.6813302121440244,High risk: retention/win-back,Yes
9220-ZNKJI,Female,1,55,Two year,Fiber optic,Credit card (automatic),88.8,4805.3,No,0.03403499242426542,Low risk: retain and upsell,No
4030-VPZBD,Female,0,2,Month-to-month,DSL,Electronic check,30.9,59.05,Yes,0.42136838139505445,Medium risk: nurture,Yes
2226-ICFDO,Female,0,72,Two year,DSL,Credit card (automatic),85.9,6110.75,No,0.017198256765287204,Low risk: retain and upsell,No
0723-VSOBE,Female,1,45,One year,DSL,Electronic check,34.2,1596.6,No,0.1999734879775937,Low risk: retain and upsell,No
5529-GIBVH,Female,0,47,Two year,No,Mailed check,20.15,1046.2,No,0.013853045407135493,Low risk: retain and upsell,No
4187-CINZD,Female,1,46,One year,Fiber optic,Credit card (automatic),95.25,4424.2,Yes,0.12578435582949532,Low risk: retain and upsell,No
9992-UJOEL,Male,0,2,Month-to-month,DSL,Mailed check,50.3,92.75,No,0.39750757305267553,Medium risk: nurture,Yes
4741-WWJQZ,Female,0,2,Month-to-month,Fiber optic,Electronic check,80.15,194.55,No,0.48272933053717254,Medium risk: nurture,Yes
6625-UTXEW,Female,0,12,Month-to-month,DSL,Electronic check,51.25,612.1,No,0.33757355962292257,Medium risk: nurture,Yes
6818-WOBHJ,Female,1,68,Month-to-month,Fiber optic,Bank transfer (automatic),89.6,6127.6,Yes,0.1170303575882598,Low risk: retain and upsell,No
6244-BESBM,Male,0,69,Two year,Fiber optic,Credit card (automatic),95.2,6671.7,No,0.03263900026850833,Low risk: retain and upsell,No
1004-NOZNR,Male,1,56,One year,Fiber optic,Credit card (automatic),94.8,5264.3,No,0.06916327410185574,Low risk: retain and upsell,No
1251-STYSZ,Female,1,4,Month-to-month,Fiber optic,Electronic check,80.25,303.7,No,0.6380506606669041,High risk: retention/win-back,Yes
2612-PHGOX,Male,0,64,Two year,DSL,Bank transfer (automatic),76.1,4818.8,No,0.017443540205771248,Low risk: retain and upsell,No
2408-TZMJL,Male,0,59,One year,Fiber optic,Electronic check,110.15,6448.05,Yes,0.3707921386274185,Medium risk: nurture,Yes
8480-PPONV,Male,0,62,Two year,Fiber optic,Bank transfer (automatic),115.55,7159.05,No,0.04052957365793275,Low risk: retain and upsell,No
8780-IHCRN,Male,0,63,Two year,No,Credit card (automatic),24.65,1574.5,No,0.0046438786216782555,Low risk: retain and upsell,No
4598-ZADCK,Female,0,53,One year,DSL,Electronic check,53.6,2879.2,No,0.050636645316808365,Low risk: retain and upsell,No
1257-SXUXQ,Male,0,5,Month-to-month,No,Mailed check,19.45,86.05,No,0.14372841453611848,Low risk: retain and upsell,No
9681-KYGYB,Male,1,49,Month-to-month,Fiber optic,Electronic check,88.2,4159.45,No,0.19183592465660793,Low risk: retain and upsell,No
7182-OVLBJ,Female,0,62,Two year,Fiber optic,Bank transfer (automatic),101.15,6638.35,No,0.08044853797984909,Low risk: retain and upsell,No
5095-ETBRJ,Female,0,55,Two year,DSL,Mailed check,56.8,3112.05,No,0.012640769650100584,Low risk: retain and upsell,No
7005-CYUIL,Female,1,71,Two year,Fiber optic,Electronic check,99.4,7168.25,No,0.02768613492081896,Low risk: retain and upsell,No
4821-WQOYN,Female,0,72,Two year,No,Credit card (automatic),20.1,1326.25,No,0.005605903773271054,Low risk: retain and upsell,No
4730-AWNAU,Male,0,36,One year,DSL,Credit card (automatic),60.7,2234.55,No,0.046102242251578766,Low risk: retain and upsell,No
3452-FLHYD,Male,0,25,One year,No,Bank transfer (automatic),20.95,495.15,No,0.03311812363310399,Low risk: retain and upsell,No
2388-LAESQ,Female,1,72,Two year,Fiber optic,Bank transfer (automatic),114.85,8317.95,No,0.038452171986409996,Low risk: retain and upsell,No
9531-NSBMR,Female,0,36,One year,No,Bank transfer (automatic),19.25,679.8,No,0.0235951476859828,Low risk: retain and upsell,No
6260-ONULR,Male,0,1,Month-to-month,DSL,Mailed check,62.8,62.8,No,0.5141832056539656,Medium risk: nurture,Yes
4389-UEFCZ,Female,0,72,Two year,Fiber optic,Electronic check,105.5,7544.0,No,0.13779883546389085,Low risk: retain and upsell,No
8711-LOBKY,Male,0,59,Two year,No,Mailed check,19.85,1188.25,No,0.006710900362637179,Low risk: retain and upsell,No
9134-CEQMF,Male,1,7,Month-to-month,Fiber optic,Electronic check,89.5,676.7,Yes,0.7854172591031403,High risk: retention/win-back,Yes
8985-OOPOS,Female,0,1,One year,DSL,Credit card (automatic),74.1,74.1,No,0.10811217281731682,Low risk: retain and upsell,No
8800-ZKRFW,Female,0,30,Month-to-month,Fiber optic,Electronic check,107.5,3242.5,No,0.4485762979069877,Medium risk: nurture,Yes
2616-FLVQC,Male,0,64,Two year,No,Mailed check,19.55,1240.15,No,0.008928774917104207,Low risk: retain and upsell,No
9968-FFVVH,Male,0,63,One year,DSL,Bank transfer (automatic),68.8,4111.35,No,0.015379355876619658,Low risk: retain and upsell,No
3108-PCCGG,Male,1,72,Two year,DSL,Credit card (automatic),84.45,5899.85,No,0.027377994252303316,Low risk: retain and upsell,No
7993-PYKOF,Male,0,8,Month-to-month,Fiber optic,Electronic check,75.0,632.95,Yes,0.374109079210799,Medium risk: nurture,Yes
8390-FESFV,Female,0,62,Two year,DSL,Bank transfer (automatic),84.5,5193.2,No,0.020162941625086327,Low risk: retain and upsell,No
3022-BEXHZ,Male,0,67,Two year,Fiber optic,Bank transfer (automatic),111.2,7530.8,No,0.05845205158234851,Low risk: retain and upsell,No
5027-XWQHA,Male,0,6,Month-to-month,DSL,Electronic check,44.75,270.95,Yes,0.393619958402873,Medium risk: nurture,Yes
6248-TKCQV,Female,0,70,Two year,DSL,Bank transfer (automatic),80.6,5460.2,No,0.015070304663004781,Low risk: retain and upsell,No
6729-GDNGC,Female,1,20,Month-to-month,Fiber optic,Bank transfer (automatic),80.7,1614.2,No,0.3715531613195023,Medium risk: nurture,Yes
6198-ZFIOJ,Female,0,5,Month-to-month,Fiber optic,Electronic check,75.6,402.5,No,0.6041318720438913,High risk: retention/win-back,Yes
5989-OMNJE,Female,0,24,One year,DSL,Electronic check,57.6,1367.75,No,0.11150298426543999,Low risk: retain and upsell,No
4566-QVRRW,Female,0,11,Month-to-month,DSL,Electronic check,44.05,483.7,Yes,0.33870235518523767,Medium risk: nurture,Yes
1291-CUOCY,Male,0,72,Two year,Fiber optic,Credit card (automatic),110.6,7962.2,No,0.07010842338256532,Low risk: retain and upsell,No
9795-SHUHB,Female,0,66,Two year,DSL,Credit card (automatic),58.2,3810.8,No,0.006969872594838522,Low risk: retain and upsell,No
3230-IUALN,Female,0,45,Two year,DSL,Mailed check,81.0,3533.6,No,0.028202666978839337,Low risk: retain and upsell,No
0042-RLHYP,Female,0,69,Two year,No,Bank transfer (automatic),19.7,1396.9,No,0.005467024871371282,Low risk: retain and upsell,No
8519-IMDHU,Male,1,15,Month-to-month,Fiber optic,Bank transfer (automatic),85.6,1345.55,Yes,0.5657923840808297,Medium risk: nurture,Yes
4945-RVMTE,Female,0,28,Month-to-month,DSL,Bank transfer (automatic),59.55,1646.45,No,0.15980011308734077,Low risk: retain and upsell,No
0201-OAMXR,Female,0,70,One year,Fiber optic,Credit card (automatic),115.55,8127.6,Yes,0.08233441546047987,Low risk: retain and upsell,No
1866-NXPSP,Female,0,36,One year,DSL,Mailed check,75.55,2680.15,No,0.057810273300198264,Low risk: retain and upsell,No
3372-KWFBM,Male,1,16,Month-to-month,Fiber optic,Electronic check,86.6,1281.0,Yes,0.7470909069956466,High risk: retention/win-back,Yes
7831-QGOXH,Female,0,18,Month-to-month,Fiber optic,Electronic check,85.2,1553.9,Yes,0.6869668431010136,High risk: retention/win-back,Yes
6393-WRYZE,Female,0,34,Month-to-month,Fiber optic,Electronic check,97.65,3207.55,Yes,0.6034808277841012,High risk: retention/win-back,Yes
3941-XTSKM,Male,0,42,One year,DSL,Credit card (automatic),45.1,2049.05,No,0.08377857596437396,Low risk: retain and upsell,No
1661-CZBAU,Male,0,48,One year,DSL,Bank transfer (automatic),70.95,3629.2,No,0.04346700350828807,Low risk: retain and upsell,No
6599-RCLCJ,Male,0,47,Month-to-month,Fiber optic,Electronic check,109.55,5124.55,Yes,0.48485668319025643,Medium risk: nurture,Yes
9831-BPFRI,Female,0,39,One year,Fiber optic,Electronic check,89.55,3474.45,Yes,0.11713799690860979,Low risk: retain and upsell,No
5158-RIVOP,Female,0,11,Two year,No,Credit card (automatic),20.9,202.3,No,0.021515567999855788,Low risk: retain and upsell,No
9788-YTFGE,Male,0,7,Month-to-month,No,Mailed check,19.95,147.5,No,0.2385968107490163,Low risk: retain and upsell,No
9277-JOOMO,Female,0,3,Month-to-month,No,Mailed check,24.6,86.35,No,0.19789613846496998,Low risk: retain and upsell,No
1907-YLNYW,Male,0,8,Month-to-month,DSL,Electronic check,66.7,579.0,No,0.34324115066479416,Medium risk: nurture,Yes
1725-MIMXW,Male,0,1,Month-to-month,No,Mailed check,19.45,19.45,Yes,0.20377729550883988,Low risk: retain and upsell,No
8947-YRTDV,Male,0,32,One year,Fiber optic,Mailed check,94.8,3131.55,No,0.15673873894043697,Low risk: retain and upsell,No
3161-ONRWK,Male,0,60,One year,DSL,Bank transfer (automatic),65.85,3928.3,No,0.012596358688073402,Low risk: retain and upsell,No
0114-RSRRW,Female,0,10,Month-to-month,No,Bank transfer (automatic),19.95,187.75,No,0.2556251685615286,Low risk: retain and upsell,No
4565-NLZBV,Female,0,71,Two year,No,Bank transfer (automatic),24.65,1710.15,No,0.006752328125830092,Low risk: retain and upsell,No
0031-PVLZI,Female,0,4,Month-to-month,No,Mailed check,20.35,76.35,Yes,0.23345382976449158,Low risk: retain and upsell,No
7206-GZCDC,Female,1,1,Month-to-month,Fiber optic,Electronic check,69.25,69.25,Yes,0.6775974391442651,High risk: retention/win-back,Yes
6682-VCIXC,Female,0,43,One year,DSL,Bank transfer (automatic),51.25,2151.6,No,0.02683481626517613,Low risk: retain and upsell,No
4791-QRGMF,Male,0,59,One year,Fiber optic,Bank transfer (automatic),99.5,5961.1,Yes,0.3626867122957416,Medium risk: nurture,Yes
6475-VHUIZ,Female,0,23,Month-to-month,DSL,Electronic check,54.25,1221.55,No,0.1477799619908883,Low risk: retain and upsell,No
3910-MRQOY,Female,0,72,Two year,No,Bank transfer (automatic),19.4,1496.45,No,0.0062959865676042535,Low risk: retain and upsell,No
0661-WCQNQ,Male,0,22,One year,DSL,Credit card (automatic),56.25,1292.2,No,0.042413774987873715,Low risk: retain and upsell,No
7537-RBWEA,Female,0,1,Month-to-month,DSL,Mailed check,25.15,25.15,No,0.4939133905129961,Medium risk: nurture,Yes
4656-CAURT,Male,0,69,Two year,No,Bank transfer (automatic),23.95,1713.1,No,0.005740807806405108,Low risk: retain and upsell,No
0121-SNYRK,Male,0,50,One year,DSL,Mailed check,35.4,1748.9,No,0.03080371176765405,Low risk: retain and upsell,No
1768-ZAIFU,Female,1,1,Month-to-month,DSL,Electronic check,25.2,25.2,Yes,0.6936035582052155,High risk: retention/win-back,Yes
4671-LXRDQ,Male,0,2,Month-to-month,DSL,Mailed check,45.0,96.45,Yes,0.44487624799314257,Medium risk: nurture,Yes
3733-LSYCE,Female,0,15,Month-to-month,Fiber optic,Bank transfer (automatic),75.35,1114.55,No,0.3269458356092937,Medium risk: nurture,Yes
6265-FRMTQ,Male,0,31,Two year,No,Bank transfer (automatic),20.4,609.1,No,0.012287061632234864,Low risk: retain and upsell,No
1934-SJVJK,Male,0,1,Month-to-month,No,Mailed check,20.15,20.15,Yes,0.2422327289784555,Low risk: retain and upsell,No
3838-OZURD,Male,0,66,Month-to-month,Fiber optic,Credit card (automatic),105.0,7133.25,Yes,0.3499805315872714,Medium risk: nurture,Yes
1371-DWPAZ,Female,0,0,Two year,DSL,Credit card (automatic),56.05,0.0,No,0.029176583639673483,Low risk: retain and upsell,No
9269-CQOOL,Male,0,3,Month-to-month,DSL,Credit card (automatic),54.7,169.45,Yes,0.39146059248985826,Medium risk: nurture,Yes
2017-CCBLH,Female,0,8,Two year,No,Mailed check,20.0,141.6,No,0.04023293713942193,Low risk: retain and upsell,No
7690-KPNCU,Male,0,64,One year,DSL,Credit card (automatic),73.05,4688.65,No,0.04393318890406968,Low risk: retain and upsell,No
0536-BGFMZ,Female,0,28,Month-to-month,No,Mailed check,20.5,563.05,No,0.16470178038234196,Low risk: retain and upsell,No
2293-IJWPS,Female,0,57,One year,Fiber optic,Credit card (automatic),100.75,5985.0,No,0.29377295159266165,Low risk: retain and upsell,Yes
2845-HSJCY,Female,0,14,Month-to-month,Fiber optic,Electronic check,87.25,1258.6,Yes,0.594223123548423,Medium risk: nurture,Yes
5469-NUJUR,Male,0,19,Two year,No,Mailed check,19.95,373.5,No,0.023710850247039984,Low risk: retain and upsell,No
1184-PJVDB,Male,0,10,Month-to-month,Fiber optic,Electronic check,79.95,857.2,Yes,0.7226499604316428,High risk: retention/win-back,Yes
2625-TRCZQ,Female,0,51,Month-to-month,DSL,Electronic check,49.65,2553.35,No,0.2965927488958391,Low risk: retain and upsell,Yes
4102-HLENU,Female,0,67,Two year,DSL,Mailed check,65.65,4322.85,No,0.01286587022850733,Low risk: retain and upsell,No
7266-GSSJX,Male,0,11,Month-to-month,No,Electronic check,20.45,250.8,No,0.23171504584265423,Low risk: retain and upsell,No
7722-VJRQD,Male,0,72,Two year,DSL,Bank transfer (automatic),60.95,4549.05,No,0.015641307793241976,Low risk: retain and upsell,No
7073-QETQY,Male,0,66,One year,No,Electronic check,20.35,1359.5,No,0.01314463471246693,Low risk: retain and upsell,No
9415-DPEWS,Female,0,18,Month-to-month,Fiber optic,Electronic check,88.35,1639.3,Yes,0.6411878057192202,High risk: retention/win-back,Yes
5624-RYAMH,Female,0,9,Month-to-month,No,Electronic check,19.5,178.85,No,0.34606733868525696,Medium risk: nurture,Yes
0196-JTUQI,Female,0,9,Month-to-month,Fiber optic,Credit card (automatic),75.2,633.85,No,0.6312696124690961,High risk: retention/win-back,Yes
7130-YXBRO,Male,0,48,Month-to-month,Fiber optic,Bank transfer (automatic),111.45,5315.1,No,0.3775523336836774,Medium risk: nurture,Yes
9272-LSVYH,Male,0,10,Month-to-month,Fiber optic,Mailed check,70.15,735.5,No,0.4608725544391797,Medium risk: nurture,Yes
7943-RQCHR,Female,0,9,Month-to-month,Fiber optic,Electronic check,94.75,889.9,Yes,0.8006684034405197,High risk: retention/win-back,Yes
3793-MMFUH,Female,1,13,Month-to-month,Fiber optic,Electronic check,95.05,1290.0,Yes,0.801316438264702,High risk: retention/win-back,Yes
3249-ZPQRG,Male,0,4,Month-to-month,Fiber optic,Electronic check,78.45,330.05,Yes,0.6271559986671024,High risk: retention/win-back,Yes
2568-BRGYX,Male,0,4,Month-to-month,Fiber optic,Electronic check,70.2,237.95,Yes,0.7348935514445133,High risk: retention/win-back,Yes
3084-DOWLE,Female,0,72,Two year,DSL,Bank transfer (automatic),92.0,6474.4,No,0.016149909371784375,Low risk: retain and upsell,No
1084-MNSMJ,Female,0,51,Two year,DSL,Credit card (automatic),85.5,4421.95,No,0.01764753909365324,Low risk: retain and upsell,No
7721-JXEAW,Male,0,59,Month-to-month,DSL,Bank transfer (automatic),41.05,2452.7,Yes,0.1505858397708626,Low risk: retain and upsell,No
7249-WBIYX,Male,0,10,Month-to-month,Fiber optic,Electronic check,85.6,813.85,Yes,0.7852614434976681,High risk: retention/win-back,Yes
4238-HFHSN,Male,1,61,Month-to-month,Fiber optic,Electronic check,82.15,4904.85,No,0.15752749033636346,Low risk: retain and upsell,No
6250-CGGUN,Male,0,54,One year,Fiber optic,Electronic check,84.4,4484.05,No,0.05236196280259275,Low risk: retain and upsell,No
5478-JJVZK,Female,0,33,Month-to-month,DSL,Mailed check,60.9,2033.85,No,0.11824224894496087,Low risk: retain and upsell,No
7596-IIWYC,Female,0,27,Two year,No,Bank transfer (automatic),20.25,538.2,No,0.01954205552153366,Low risk: retain and upsell,No
6567-HOOPW,Female,1,1,Month-to-month,Fiber optic,Electronic check,79.2,79.2,Yes,0.7473308949465645,High risk: retention/win-back,Yes
9793-WECQC,Male,0,23,Month-to-month,Fiber optic,Mailed check,95.3,2192.9,No,0.3849331140797428,Medium risk: nurture,Yes
4291-HPAXL,Male,0,1,Month-to-month,No,Mailed check,19.85,19.85,No,0.1631776307720674,Low risk: retain and upsell,No
8999-YPYBV,Male,0,45,Two year,DSL,Mailed check,84.35,3858.05,No,0.02755539029934631,Low risk: retain and upsell,No
1839-FBNFR,Female,0,39,Two year,No,Bank transfer (automatic),19.85,854.8,No,0.011160019423614201,Low risk: retain and upsell,No
3164-AALRN,Male,0,5,One year,DSL,Mailed check,70.0,347.4,Yes,0.2582971340955808,Low risk: retain and upsell,No
3071-MVJCD,Male,0,72,Two year,DSL,Bank transfer (automatic),82.3,5815.15,No,0.00832997660073353,Low risk: retain and upsell,No
